name,state_name,fips,land_use,r_avg,k_avg,ls_avg,c_avg,p_avg
Loving,Texas,48301,rangeland,90,0.22,0.133,0.09,1
Lubbock,Texas,48303,cropland-cultivated,120,0.29,0.126,0.49,0.95
Lubbock,Texas,48303,cropland-noncultivated,120,0.31,0.116,0.08,1
Lubbock,Texas,48303,rangeland,120,0.28,0.246,0.04,1
Lynn,Texas,48305,cropland-cultivated,120,0.26,0.149,0.52,0.74
Lynn,Texas,48305,cropland-noncultivated,120,0.26,0.204,0.08,1
Lynn,Texas,48305,rangeland,120,0.24,0.275,0.1,1
McCulloch,Texas,48307,cropland-cultivated,180,0.31,0.261,0.24,0.9
McCulloch,Texas,48307,pastureland,180,0.31,0.27,0.02,1
McCulloch,Texas,48307,rangeland,180,0.24,0.62,0.03,1
McLennan,Texas,48309,cropland-cultivated,300,0.32,0.228,0.26,0.87
McLennan,Texas,48309,cropland-noncultivated,300,0.32,0.141,0.02,1
McLennan,Texas,48309,pastureland,300,0.32,0.234,0.02,1
McLennan,Texas,48309,rangeland,300,0.24,0.391,0.06,1
McMullen,Texas,48311,pastureland,240,0.31,0.24,0.01,1
McMullen,Texas,48311,rangeland,240,0.29,0.223,0.04,1
Madison,Texas,48313,cropland-cultivated,350,0.38,0.142,0.27,1
Madison,Texas,48313,pastureland,350,0.35,0.294,0.01,1
Madison,Texas,48313,rangeland,350,0.36,0.281,0.06,1
Madison,Texas,48313,forest,350,0.32,,,
Marion,Texas,48315,cropland-noncultivated,340,0.25,0.203,0,1
Marion,Texas,48315,pastureland,340,0.25,0.331,0,1
Marion,Texas,48315,forest,340.27,0.25,,,
Martin,Texas,48317,cropland-cultivated,110,0.26,0.159,0.66,0.95
Martin,Texas,48317,rangeland,110,0.28,0.112,0.06,1
Mason,Texas,48319,cropland-cultivated,200,0.17,0.331,0.29,0.95
Mason,Texas,48319,cropland-noncultivated,200,0.1,0.152,0.01,1
Mason,Texas,48319,pastureland,200,0.18,0.274,0.02,1
Mason,Texas,48319,rangeland,200.86,0.18,0.503,0.03,1
Matagorda,Texas,48321,cropland-cultivated,350,0.34,0.084,0.2,1
Matagorda,Texas,48321,cropland-noncultivated,350,0.32,0.179,0.04,1
Matagorda,Texas,48321,pastureland,350,0.36,0.086,0.03,1
Matagorda,Texas,48321,rangeland,350,0.37,0.083,0.05,1
Maverick,Texas,48323,cropland-cultivated,170,0.31,0.097,0.34,1
Maverick,Texas,48323,cropland-noncultivated,170,0.43,0.102,0.14,1
Maverick,Texas,48323,pastureland,170,0.3,0.11,0.01,1
Maverick,Texas,48323,rangeland,170,0.28,0.183,0.03,1
Medina,Texas,48325,cropland-cultivated,220,0.28,0.137,0.32,0.95
Medina,Texas,48325,cropland-noncultivated,220,0.17,0.095,0.05,1
Medina,Texas,48325,pastureland,220,0.28,0.118,0.02,1
Medina,Texas,48325,rangeland,220,0.23,0.423,0.03,1
Menard,Texas,48327,cropland-cultivated,180,0.35,0.169,0.21,0.8
Menard,Texas,48327,pastureland,180,0.36,0.119,0.01,1
Menard,Texas,48327,rangeland,180,0.22,0.3,0.03,1
Midland,Texas,48329,cropland-cultivated,110,0.26,0.149,0.56,1
Midland,Texas,48329,cropland-noncultivated,110,0.24,0.116,0.11,1
Midland,Texas,48329,pastureland,110,0.24,0.141,0.07,1
Midland,Texas,48329,rangeland,110,0.27,0.205,0.07,1
Milam,Texas,48331,cropland-cultivated,320,0.32,0.205,0.32,0.89
Milam,Texas,48331,cropland-noncultivated,320,0.32,0.528,0.2,1
Milam,Texas,48331,pastureland,320,0.3,0.256,0.02,1
Milam,Texas,48331,rangeland,320,0.29,0.276,0.08,1
Mills,Texas,48333,cropland-cultivated,220,0.31,0.263,0.21,0.8
Mills,Texas,48333,pastureland,220,0.3,0.326,0,1
Mills,Texas,48333,rangeland,220,0.23,0.798,0.02,1
Mitchell,Texas,48335,cropland-cultivated,140,0.27,0.177,0.58,0.6
Mitchell,Texas,48335,cropland-noncultivated,140,0.24,0.227,0.01,1
Mitchell,Texas,48335,pastureland,140,0.24,0.227,0.01,1
Mitchell,Texas,48335,rangeland,140,0.29,0.254,0.02,1
Montague,Texas,48337,cropland-cultivated,260,0.36,0.284,0.24,1
Montague,Texas,48337,pastureland,260,0.38,0.408,0.02,1
Montague,Texas,48337,rangeland,260,0.34,0.479,0.06,1
Montgomery,Texas,48339,cropland-noncultivated,400,0.43,0.129,0,1
Montgomery,Texas,48339,pastureland,400,0.31,0.134,0.02,1
Montgomery,Texas,48339,forest,400,0.3,,,
Moore,Texas,48341,cropland-cultivated,110,0.36,0.111,0.32,1
Moore,Texas,48341,rangeland,110,0.27,0.769,0.03,1
Morris,Texas,48343,pastureland,340,0.33,0.344,0.02,1
Morris,Texas,48343,forest,340,0.31,,,
Motley,Texas,48345,cropland-cultivated,140,0.27,0.236,0.45,0.9
Motley,Texas,48345,pastureland,140,0.19,0.185,0.01,1
Motley,Texas,48345,rangeland,140,0.28,0.671,0.03,1
Nacogdoches,Texas,48347,pastureland,400,0.28,0.232,0.01,1
Nacogdoches,Texas,48347,forest,400,0.27,,,
Navarro,Texas,48349,cropland-cultivated,320,0.35,0.189,0.21,1
Navarro,Texas,48349,cropland-noncultivated,320,0.29,0.138,0.08,1
Navarro,Texas,48349,pastureland,320,0.36,0.266,0.02,1
Navarro,Texas,48349,rangeland,320,0.37,0.325,0.04,1
Newton,Texas,48351,cropland-cultivated,430,0.43,0.116,0.1,1
Newton,Texas,48351,pastureland,430,0.26,0.236,0.03,1
Newton,Texas,48351,forest,430,0.31,,,
Nolan,Texas,48353,cropland-cultivated,160,0.31,0.139,0.42,0.7
Nolan,Texas,48353,pastureland,160,0.32,0.095,0.01,1
Nolan,Texas,48353,rangeland,160,0.24,0.481,0.05,1
Nueces,Texas,48355,cropland-cultivated,270,0.32,0.1,0.14,1
Nueces,Texas,48355,pastureland,270,0.29,0.11,0.02,1
Nueces,Texas,48355,rangeland,270,0.22,0.094,0.05,1
Ochiltree,Texas,48357,cropland-cultivated,130,0.32,0.12,0.09,0.99
Ochiltree,Texas,48357,rangeland,130,0.27,0.585,0.03,1
Oldham,Texas,48359,cropland-cultivated,100,0.32,0.096,0.48,0.92
Oldham,Texas,48359,rangeland,100,0.28,0.527,0.03,1
Orange,Texas,48361,cropland-cultivated,450,0.37,0.086,0.08,1
Orange,Texas,48361,pastureland,450,0.39,0.09,0.02,1
Orange,Texas,48361,rangeland,450,0.31,0.088,0,1
Orange,Texas,48361,forest,450,0.4,,,
Palo Pinto,Texas,48363,cropland-cultivated,220,0.32,0.167,0.19,0.94
Palo Pinto,Texas,48363,pastureland,220,0.29,0.219,0,1
Palo Pinto,Texas,48363,rangeland,220,0.19,0.739,0.04,1
Panola,Texas,48365,cropland-noncultivated,350,0.43,0.129,0.01,1
Panola,Texas,48365,pastureland,350,0.31,0.305,0.02,1
Panola,Texas,48365,forest,350,0.31,,,
Parker,Texas,48367,cropland-cultivated,260,0.3,0.27,0.25,0.97
Parker,Texas,48367,cropland-noncultivated,260,0.2,0.14,0.07,1
Parker,Texas,48367,pastureland,260,0.31,0.333,0.04,1
Parker,Texas,48367,rangeland,260,0.28,0.408,0.07,1
Parmer,Texas,48369,cropland-cultivated,100,0.3,0.116,0.3,0.99
Parmer,Texas,48369,cropland-noncultivated,100,0.32,0.075,0.01,1
Parmer,Texas,48369,pastureland,100,0.31,0.164,0.02,1
Parmer,Texas,48369,rangeland,100,0.3,0.159,0.02,1
Pecos,Texas,48371,cropland-cultivated,90,0.33,0.164,0.19,1
Pecos,Texas,48371,cropland-noncultivated,90,0.31,0.18,0.12,1
Pecos,Texas,48371,pastureland,90,0.32,0.098,0,1
Pecos,Texas,48371,rangeland,90,0.24,0.973,0.07,1
Polk,Texas,48373,cropland-noncultivated,400,0.55,0.287,0,1
Polk,Texas,48373,pastureland,400,0.3,0.246,0.01,1
Polk,Texas,48373,forest,400,0.34,,,
Potter,Texas,48375,cropland-cultivated,110,0.31,0.237,0.53,0.92
Potter,Texas,48375,pastureland,110,0.32,0.146,0,1
Potter,Texas,48375,rangeland,110,0.27,1.655,0.01,1
Presidio,Texas,48377,cropland-cultivated,70,0.32,0.105,0.45,1
Presidio,Texas,48377,rangeland,70,0.18,1.447,0.13,1
Rains,Texas,48379,cropland-cultivated,330,0.36,0.239,0.32,0.99
Rains,Texas,48379,pastureland,330,0.34,0.22,0.02,1
Rains,Texas,48379,rangeland,330,0.43,0.206,0.03,1
Rains,Texas,48379,forest,330,0.37,,,
Randall,Texas,48381,cropland-cultivated,110,0.32,0.121,0.21,0.97
Randall,Texas,48381,rangeland,110,0.3,1.074,0.05,1
Reagan,Texas,48383,cropland-cultivated,120,0.32,0.116,0.61,1
Reagan,Texas,48383,cropland-noncultivated,120,0.32,0.133,0.05,1
Reagan,Texas,48383,rangeland,120,0.29,0.253,0.06,1
Real,Texas,48385,cropland-cultivated,180,0.24,0.092,0.04,1
Real,Texas,48385,pastureland,180,0.24,0.082,0.08,1
Real,Texas,48385,rangeland,180,0.14,3.861,0.03,1
Red River,Texas,48387,cropland-cultivated,340,0.32,0.128,0.3,0.97
Red River,Texas,48387,cropland-noncultivated,340,0.32,0.287,0.01,1
Red River,Texas,48387,pastureland,340,0.35,0.176,0.03,1
Red River,Texas,48387,forest,340,0.39,,,
Reeves,Texas,48389,cropland-cultivated,80,0.35,0.148,0.23,1
Reeves,Texas,48389,rangeland,80,0.29,0.272,0.09,1
Refugio,Texas,48391,cropland-cultivated,280,0.32,0.071,0.27,1
Refugio,Texas,48391,pastureland,280,0.29,0.127,0.01,1
Refugio,Texas,48391,rangeland,280,0.31,0.074,0.01,1
Roberts,Texas,48393,cropland-cultivated,130,0.32,0.114,0.16,1
Roberts,Texas,48393,rangeland,130,0.25,0.941,0.04,1
Robertson,Texas,48395,cropland-cultivated,340,0.36,0.15,0.2,1
Robertson,Texas,48395,cropland-noncultivated,340,0.28,0.161,0.07,1
Robertson,Texas,48395,pastureland,340,0.31,0.284,0.01,1
Robertson,Texas,48395,rangeland,340,0.3,0.358,0.05,1
Rockwall,Texas,48397,cropland-cultivated,300,0.33,0.214,0.23,0.96
Rockwall,Texas,48397,pastureland,300,0.33,0.303,0.02,1
Rockwall,Texas,48397,rangeland,300,0.39,0.186,0.03,1
Runnels,Texas,48399,cropland-cultivated,160,0.31,0.181,0.32,0.79
Runnels,Texas,48399,cropland-noncultivated,160,0.32,0.146,0.15,1
Runnels,Texas,48399,pastureland,160,0.32,0.201,0.02,1
Runnels,Texas,48399,rangeland,160,0.28,0.255,0.05,1
Rusk,Texas,48401,cropland-cultivated,350,0.32,0.231,0.3,0.8
Rusk,Texas,48401,cropland-noncultivated,350,0.37,0.129,0.01,1
Rusk,Texas,48401,pastureland,350,0.3,0.527,0.01,1
Rusk,Texas,48401,forest,350,0.27,,,
Sabine,Texas,48403,cropland-cultivated,400,0.28,0.246,0,1
Sabine,Texas,48403,pastureland,400,0.32,0.341,0.01,1
Sabine,Texas,48403,forest,400,0.33,,,
San Augustine,Texas,48405,cropland-cultivated,400,0.17,0.528,0.14,1
San Augustine,Texas,48405,pastureland,400,0.3,0.417,0.01,1
San Augustine,Texas,48405,forest,400,0.3,,,
San Jacinto,Texas,48407,cropland-cultivated,400,0.32,0.143,0.1,1
San Jacinto,Texas,48407,pastureland,400,0.29,0.312,0.01,1
San Jacinto,Texas,48407,forest,400,0.31,,,
San Patricio,Texas,48409,cropland-cultivated,270,0.31,0.091,0.14,0.96
San Patricio,Texas,48409,pastureland,270,0.31,0.094,0.01,1
San Patricio,Texas,48409,rangeland,270,0.29,0.103,0.01,1
San Saba,Texas,48411,cropland-cultivated,220,0.29,0.213,0.2,0.98
San Saba,Texas,48411,pastureland,220,0.31,0.239,0.01,1
San Saba,Texas,48411,rangeland,220,0.22,0.877,0.04,1
Schleicher,Texas,48413,cropland-cultivated,150,0.32,0.097,0.5,0.91
Schleicher,Texas,48413,rangeland,150,0.24,0.146,0.05,1
Scurry,Texas,48415,cropland-cultivated,140,0.3,0.187,0.57,0.65
Scurry,Texas,48415,pastureland,140,0.29,0.126,0,1
Scurry,Texas,48415,rangeland,140,0.3,0.454,0.02,1
Shackelford,Texas,48417,cropland-cultivated,180,0.31,0.132,0.15,0.94
Shackelford,Texas,48417,pastureland,180,0.35,0.108,0.01,1
Shackelford,Texas,48417,rangeland,180,0.23,0.32,0.02,1
Shelby,Texas,48419,cropland-cultivated,400,0.17,0.437,0.14,1
Shelby,Texas,48419,pastureland,400,0.29,0.553,0.01,1
Shelby,Texas,48419,forest,400,0.29,,,
Sherman,Texas,48421,cropland-cultivated,110.25,0.32,0.118,0.24,0.99
Sherman,Texas,48421,pastureland,110,0.32,0.105,0,1
Sherman,Texas,48421,rangeland,110,0.3,0.482,0.02,1
Smith,Texas,48423,cropland-cultivated,340,0.24,0.347,0.16,1
Smith,Texas,48423,cropland-noncultivated,340,0.19,0.542,0.1,0.83
Smith,Texas,48423,pastureland,340,0.27,0.415,0.01,1
Smith,Texas,48423,forest,340,0.26,,,
Somervell,Texas,48425,cropland-cultivated,260,0.3,0.193,0.29,1
Somervell,Texas,48425,cropland-noncultivated,260,0.35,0.104,0.02,1
Somervell,Texas,48425,pastureland,260,0.33,0.272,0.01,1
Somervell,Texas,48425,rangeland,260,0.23,0.716,0.05,1
Starr,Texas,48427,cropland-cultivated,240.59,0.26,0.138,0.38,0.97
Starr,Texas,48427,cropland-noncultivated,240,0.32,0.179,0.01,1
Starr,Texas,48427,pastureland,240,0.24,0.159,0,1
Starr,Texas,48427,rangeland,240.05,0.25,0.184,0.1,1
Stephens,Texas,48429,cropland-cultivated,200,0.35,0.141,0.18,1
Stephens,Texas,48429,pastureland,200,0.33,0.161,0.04,1
Stephens,Texas,48429,rangeland,200,0.3,0.272,0.04,1
Sterling,Texas,48431,cropland-cultivated,130,0.34,0.149,0.21,0.92
Sterling,Texas,48431,rangeland,130,0.25,0.603,0.09,1
Stonewall,Texas,48433,cropland-cultivated,160,0.33,0.15,0.23,0.76
Stonewall,Texas,48433,pastureland,160,0.3,0.145,0.01,1
Stonewall,Texas,48433,rangeland,160,0.31,0.371,0.04,1
Sutton,Texas,48435,cropland-cultivated,150,0.32,0.209,0.3,1
Sutton,Texas,48435,rangeland,150,0.2,0.531,0.1,1
Swisher,Texas,48437,cropland-cultivated,120,0.32,0.079,0.31,1
Swisher,Texas,48437,cropland-noncultivated,120,0.28,0.528,0.02,1
Swisher,Texas,48437,rangeland,120,0.31,0.149,0.02,1
Tarrant,Texas,48439,cropland-cultivated,280,0.32,0.171,0.18,1
Tarrant,Texas,48439,cropland-noncultivated,280,0.33,0.151,0.06,1
Tarrant,Texas,48439,pastureland,280,0.29,0.182,0.02,1
Tarrant,Texas,48439,rangeland,280,0.26,0.269,0.02,1
Taylor,Texas,48441,cropland-cultivated,170,0.32,0.147,0.25,0.85
Taylor,Texas,48441,pastureland,170,0.31,0.121,0.02,1
Taylor,Texas,48441,rangeland,170,0.23,0.526,0.04,1
Terrell,Texas,48443,rangeland,100,0.15,1.491,0.06,1
Terry,Texas,48445,cropland-cultivated,110,0.2,0.152,0.53,0.97
Terry,Texas,48445,cropland-noncultivated,110,0.24,0.105,0.02,1
Terry,Texas,48445,rangeland,110,0.19,0.196,0.03,1
Throckmorton,Texas,48447,cropland-cultivated,180,0.33,0.245,0.18,0.91
Throckmorton,Texas,48447,pastureland,180,0.32,0.151,0.01,1
Throckmorton,Texas,48447,rangeland,180,0.31,0.231,0.03,1
Titus,Texas,48449,cropland-cultivated,340,0.37,0.095,0.2,1
Titus,Texas,48449,cropland-noncultivated,340,0.37,0.263,0.01,1
Titus,Texas,48449,pastureland,340,0.35,0.276,0.02,1
Titus,Texas,48449,forest,340,0.34,,,
Tom Green,Texas,48451,cropland-cultivated,140,0.32,0.138,0.37,0.83
Tom Green,Texas,48451,pastureland,140,0.32,0.137,0.01,1
Tom Green,Texas,48451,rangeland,140,0.24,0.354,0.06,1
Travis,Texas,48453,cropland-cultivated,300,0.33,0.268,0.31,0.83
Travis,Texas,48453,cropland-noncultivated,300,0.32,0.265,0.15,1
Travis,Texas,48453,pastureland,300,0.31,0.314,0.03,1
Travis,Texas,48453,rangeland,300,0.2,1.457,0.06,1
Trinity,Texas,48455,pastureland,400,0.43,0.209,0.01,1
Trinity,Texas,48455,forest,400,0.42,,,
Tyler,Texas,48457,pastureland,430,0.26,0.329,0.01,1
Tyler,Texas,48457,forest,430,0.29,,,
Upshur,Texas,48459,cropland-noncultivated,340,0.37,1.214,0.09,1
Upshur,Texas,48459,pastureland,340,0.28,0.445,0.02,1
Upshur,Texas,48459,forest,340,0.28,,,
Upton,Texas,48461,cropland-cultivated,110,0.32,0.168,0.53,1
Upton,Texas,48461,rangeland,110.46,0.28,0.314,0.07,1
Uvalde,Texas,48463,cropland-cultivated,180.08,0.3,0.148,0.19,0.97
Uvalde,Texas,48463,rangeland,180.03,0.21,1.078,0.05,1
Val Verde,Texas,48465,rangeland,130,0.15,0.896,0.12,1
Van Zandt,Texas,48467,cropland-cultivated,340,0.32,0.203,0.35,1
Van Zandt,Texas,48467,cropland-noncultivated,340,0.43,0.263,0.02,1
Van Zandt,Texas,48467,pastureland,340,0.33,0.235,0.01,1
Van Zandt,Texas,48467,forest,340,0.32,,,
Victoria,Texas,48469,cropland-cultivated,300,0.32,0.132,0.38,0.96
Victoria,Texas,48469,cropland-noncultivated,300,0.32,0.082,0.01,1
Victoria,Texas,48469,pastureland,300,0.37,0.143,0.03,1
Victoria,Texas,48469,rangeland,300,0.33,0.193,0.03,1
Walker,Texas,48471,cropland-cultivated,400,0.32,0.085,0.4,1
Walker,Texas,48471,pastureland,400,0.32,0.287,0.01,1
Walker,Texas,48471,rangeland,400,0.32,0.39,0.04,1
Walker,Texas,48471,forest,400,0.27,,,
Waller,Texas,48473,cropland-cultivated,400,0.35,0.094,0.2,1
Waller,Texas,48473,cropland-noncultivated,400,0.32,0.086,0.01,1
Waller,Texas,48473,pastureland,400,0.32,0.157,0.01,1
Waller,Texas,48473,rangeland,400,0.31,0.125,0.02,1
Waller,Texas,48473,forest,400,0.29,,,
Ward,Texas,48475,rangeland,90,0.19,0.127,0.08,1
Washington,Texas,48477,cropland-cultivated,350,0.32,0.215,0.25,1
Washington,Texas,48477,cropland-noncultivated,350,0.3,0.223,0.01,1
Washington,Texas,48477,pastureland,350,0.33,0.236,0.02,1
Washington,Texas,48477,rangeland,350,0.32,0.301,0.05,1
Webb,Texas,48479,cropland-cultivated,200,0.49,0.241,0.02,1
Webb,Texas,48479,pastureland,200,0.46,0.13,0.06,1
Webb,Texas,48479,rangeland,200,0.27,0.26,0.07,1
Wharton,Texas,48481,cropland-cultivated,315.44,0.34,0.087,0.13,1
Wharton,Texas,48481,pastureland,316.21,0.35,0.09,0.02,1
Wharton,Texas,48481,rangeland,318.09,0.29,0.12,0.06,1
Wheeler,Texas,48483,cropland-cultivated,140,0.28,0.311,0.27,0.92
Wheeler,Texas,48483,cropland-noncultivated,140,0.24,0.221,0.1,1
Wheeler,Texas,48483,pastureland,140,0.19,0.517,0.07,1
Wheeler,Texas,48483,rangeland,137.93,0.22,0.557,0.02,1
Wichita,Texas,48485,cropland-cultivated,200,0.37,0.209,0.25,0.82
Wichita,Texas,48485,pastureland,200,0.33,0.126,0.01,1
Wichita,Texas,48485,rangeland,200,0.35,0.31,0.01,1
Wilbarger,Texas,48487,cropland-cultivated,180,0.27,0.219,0.26,0.89
Wilbarger,Texas,48487,cropland-noncultivated,180,0.22,0.171,0.03,1
Wilbarger,Texas,48487,pastureland,180,0.24,0.221,0.01,1
Wilbarger,Texas,48487,rangeland,180,0.32,0.27,0.02,1
Willacy,Texas,48489,cropland-cultivated,270,0.29,0.092,0.43,1
Willacy,Texas,48489,pastureland,270,0.26,0.089,0.01,1
Willacy,Texas,48489,rangeland,270,0.21,0.115,0.03,1
Williamson,Texas,48491,cropland-cultivated,300,0.32,0.227,0.32,0.75
Williamson,Texas,48491,cropland-noncultivated,300,0.31,0.128,0.03,0.98
Williamson,Texas,48491,pastureland,300,0.33,0.299,0.02,1
Williamson,Texas,48491,rangeland,300,0.23,0.453,0.02,1
Wilson,Texas,48493,cropland-cultivated,280,0.27,0.26,0.46,0.96
Wilson,Texas,48493,pastureland,280,0.26,0.235,0.01,1
Wilson,Texas,48493,rangeland,280,0.23,0.251,0.08,1
Winkler,Texas,48495,rangeland,90,0.18,0.109,0.13,1
Wise,Texas,48497,cropland-cultivated,260,0.31,0.191,0.21,0.99
Wise,Texas,48497,pastureland,260,0.33,0.236,0.01,1
Wise,Texas,48497,rangeland,260,0.28,0.493,0.05,1
Wood,Texas,48499,cropland-cultivated,340,0.32,0.245,0.33,1
Wood,Texas,48499,pastureland,340,0.3,0.374,0.02,1
Wood,Texas,48499,forest,339.89,0.29,,,
Yoakum,Texas,48501,cropland-cultivated,90,0.16,0.147,0.59,1
Yoakum,Texas,48501,pastureland,90,0.17,0.129,0.02,1
Yoakum,Texas,48501,rangeland,90,0.2,0.124,0.02,1
Young,Texas,48503,cropland-cultivated,200,0.32,0.179,0.2,0.75
Young,Texas,48503,cropland-noncultivated,200,0.37,0.215,0.35,1
Young,Texas,48503,pastureland,200,0.33,0.229,0.03,1
Young,Texas,48503,rangeland,200,0.3,0.26,0.02,1
Zapata,Texas,48505,cropland-cultivated,220,0.24,0.193,0.45,1
Zapata,Texas,48505,pastureland,220,0.49,0.188,0.01,1
Zapata,Texas,48505,rangeland,220,0.25,0.203,0.07,1
Zavala,Texas,48507,cropland-cultivated,180,0.31,0.135,0.37,0.99
Zavala,Texas,48507,pastureland,180,0.35,0.12,0.01,1
Zavala,Texas,48507,rangeland,180,0.27,0.172,0.05,1
Beaver,Utah,49001,cropland-cultivated,22.83,0.27,0.305,0.25,1
Beaver,Utah,49001,cropland-noncultivated,20.46,0.35,0.307,0.04,1
Beaver,Utah,49001,pastureland,30,0.27,0.16,0.02,1
Beaver,Utah,49001,rangeland,21.85,0.26,1.294,0.23,1
Beaver,Utah,49001,forest,29.69,0.17,,,
Box Elder,Utah,49003,cropland-cultivated,51.74,0.36,0.381,0.27,0.93
Box Elder,Utah,49003,cropland-noncultivated,37.46,0.35,0.229,0.07,1
Box Elder,Utah,49003,pastureland,40.97,0.35,0.295,0.07,1
Box Elder,Utah,49003,rangeland,27.15,0.25,4.43,0.24,1
Box Elder,Utah,49003,forest,20,0.15,,,
Cache,Utah,49005,cropland-cultivated,47.69,0.33,0.637,0.46,1
Cache,Utah,49005,cropland-noncultivated,48.47,0.32,0.581,0.06,1
Cache,Utah,49005,pastureland,48.34,0.34,0.252,0.05,1
Cache,Utah,49005,rangeland,55.77,0.25,7.513,0.08,1
Cache,Utah,49005,forest,62.08,0.23,,,
Carbon,Utah,49007,cropland-cultivated,15,0.45,0.303,0.13,1
Carbon,Utah,49007,cropland-noncultivated,15.66,0.45,0.356,0.02,1
Carbon,Utah,49007,pastureland,15.92,0.43,0.301,0.02,1
Carbon,Utah,49007,rangeland,24.05,0.27,6.149,0.12,1
Carbon,Utah,49007,forest,30.93,0.16,,,
Daggett,Utah,49009,cropland-noncultivated,25.93,0.29,1.015,0.02,1
Daggett,Utah,49009,pastureland,21.31,0.31,0.493,0.08,1
Daggett,Utah,49009,rangeland,22.42,0.18,3.814,0.11,1
Daggett,Utah,49009,forest,20,0.37,,,
Davis,Utah,49011,cropland-cultivated,25,0.38,0.215,0.24,1
Davis,Utah,49011,cropland-noncultivated,28.75,0.38,0.277,0.05,1
Davis,Utah,49011,pastureland,25,0.32,0.243,0.02,1
Davis,Utah,49011,rangeland,29.52,0.18,2.964,0.1,1
Davis,Utah,49011,forest,48.72,0.12,,,
Duchesne,Utah,49013,cropland-cultivated,15,0.37,0.261,0.08,1
Duchesne,Utah,49013,cropland-noncultivated,20.99,0.34,0.291,0.08,1
Duchesne,Utah,49013,pastureland,18.49,0.31,0.307,0.06,1
Duchesne,Utah,49013,rangeland,22.12,0.21,2.904,0.15,1
Duchesne,Utah,49013,forest,30,0.17,,,
Emery,Utah,49015,cropland-cultivated,17.24,0.44,0.242,0.15,1
Emery,Utah,49015,cropland-noncultivated,16.24,0.47,0.398,0.04,1
Emery,Utah,49015,pastureland,15,0.43,0.312,0.03,1
Emery,Utah,49015,rangeland,16.21,0.28,1.452,0.19,1
Emery,Utah,49015,forest,19.86,0.27,,,
Garfield,Utah,49017,cropland-cultivated,25.67,0.3,0.547,0.19,1
Garfield,Utah,49017,cropland-noncultivated,30.46,0.29,0.339,0.05,1
Garfield,Utah,49017,pastureland,23.29,0.35,0.265,0.05,1
Garfield,Utah,49017,rangeland,30.71,0.17,2.285,0.17,1
Garfield,Utah,49017,forest,35.3,0.18,,,
Grand,Utah,49019,cropland-cultivated,15,0.44,0.276,0.15,1
Grand,Utah,49019,cropland-noncultivated,19.88,0.26,0.322,0.07,1
Grand,Utah,49019,pastureland,15,0.41,0.36,0.04,1
Grand,Utah,49019,rangeland,17.78,0.28,4.544,0.14,1
Grand,Utah,49019,forest,17.76,0.18,,,
Iron,Utah,49021,cropland-cultivated,20,0.35,0.225,0.18,1
Iron,Utah,49021,cropland-noncultivated,20,0.36,0.203,0.08,1
Iron,Utah,49021,rangeland,23.31,0.34,0.477,0.16,1
Iron,Utah,49021,forest,49.85,0.24,,,
Juab,Utah,49023,cropland-cultivated,24.08,0.39,0.35,0.19,1
Juab,Utah,49023,cropland-noncultivated,24.31,0.37,0.363,0.11,1
Juab,Utah,49023,pastureland,25,0.32,0.417,0.06,1
Juab,Utah,49023,rangeland,21.92,0.24,2.315,0.22,1
Kane,Utah,49025,cropland-cultivated,37.29,0.28,0.279,0.28,1
Kane,Utah,49025,cropland-noncultivated,39.38,0.33,0.296,0.04,1
Kane,Utah,49025,pastureland,40,0.37,0.241,0.02,1
Kane,Utah,49025,rangeland,38.5,0.32,1.282,0.17,1
Kane,Utah,49025,forest,45.72,0.23,,,
Millard,Utah,49027,cropland-cultivated,17.86,0.36,0.275,0.24,1
Millard,Utah,49027,cropland-noncultivated,17.2,0.37,0.162,0.1,1
Millard,Utah,49027,pastureland,21.55,0.32,0.221,0.1,1
Millard,Utah,49027,rangeland,17.78,0.28,1.313,0.24,1
Morgan,Utah,49029,cropland-cultivated,50,0.3,0.227,0.13,1
Morgan,Utah,49029,cropland-noncultivated,49.56,0.27,0.983,0.04,1
Morgan,Utah,49029,pastureland,50,0.29,0.149,0.02,1
Morgan,Utah,49029,rangeland,47.77,0.18,7.89,0.05,1
Morgan,Utah,49029,forest,52.67,0.29,,,
Piute,Utah,49031,cropland-noncultivated,23.05,0.33,0.338,0.04,1
Piute,Utah,49031,pastureland,24.88,0.33,0.252,0.04,1
Piute,Utah,49031,rangeland,37.23,0.19,4.96,0.12,1
Piute,Utah,49031,forest,40,0.2,,,
Rich,Utah,49033,cropland-cultivated,25,0.42,0.219,0.29,1
Rich,Utah,49033,cropland-noncultivated,25,0.37,0.289,0.04,1
Rich,Utah,49033,pastureland,25,0.32,0.222,0.04,1
Rich,Utah,49033,rangeland,35.14,0.28,3.401,0.12,1
Rich,Utah,49033,forest,52.75,0.18,,,
Salt Lake,Utah,49035,cropland-cultivated,30.46,0.29,1.122,0.28,1
Salt Lake,Utah,49035,cropland-noncultivated,36.14,0.32,0.268,0.02,1
Salt Lake,Utah,49035,pastureland,25,0.27,0.375,0.03,1
Salt Lake,Utah,49035,rangeland,49.48,0.25,5.388,0.18,1
Salt Lake,Utah,49035,forest,50,0.22,,,
San Juan,Utah,49037,cropland-cultivated,22.17,0.39,0.734,0.2,1
